DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
177542,177542,MiniPAT,DS,12,0,1,70,59,03:42:10 06-Feb-2019,MC,3,-3.5030,-88.3029,-3.5030,-88.3029,56,,401677382,-117
177542,177542,MiniPAT,DS,5,0,1,59,59,03:55:04 06-Feb-2019,NN,1,-3.5022,-88.3026,-3.5022,-88.3026,56,,401677382,-133
177542,177542,MiniPAT,DS,4,0,0,158,59,04:15:57 06-Feb-2019,MB,2,-3.5026,-88.3045,-3.5026,-88.3045,56,,401677381,-130
177542,177542,MiniPAT,DS,4,0,2,59,59,04:52:08 06-Feb-2019,MA,1,-3.5050,-88.3060,-3.5050,-88.3060,68,,401677380,-130
177542,177542,MiniPAT,DS,11,0,0,65,59,09:19:17 06-Feb-2019,NP,3,-3.5124,-88.2788,-3.5124,-88.2788,58,,401677386,-126
177542,177542,MiniPAT,DS,14,0,0,59,59,10:56:23 06-Feb-2019,NP,3,-3.5069,-88.2721,-3.5069,-88.2721,58,,401677383,-123
177542,177542,MiniPAT,DS,12,0,1,59,59,11:03:48 06-Feb-2019,SR,3,-3.5073,-88.2708,-3.5073,-88.2708,56,,401677383,-124
177542,177542,MiniPAT,DS,6,0,3,59,59,11:04:48 06-Feb-2019,NK,2,-3.5079,-88.2707,-3.5079,-88.2707,56,,401677383,-130
177542,177542,MiniPAT,DS,12,0,0,70,59,12:39:07 06-Feb-2019,NK,2,-3.5031,-88.2637,-3.5031,-88.2637,58,,401677383,-127
177542,177542,MiniPAT,DS,10,0,2,66,59,12:40:21 06-Feb-2019,SR,3,-3.5029,-88.2665,-3.5029,-88.2665,56,,401677382,-123
177542,177542,MiniPAT,DS,12,0,2,59,59,13:16:24 06-Feb-2019,NN,3,-3.5028,-88.2634,-3.5028,-88.2634,58,,401677381,-127
177542,177542,MiniPAT,DS,12,0,1,65,59,14:08:15 06-Feb-2019,MA,3,-3.4958,-88.2572,-3.4958,-88.2572,58,,401677383,-123
177542,177542,MiniPAT,DS,13,0,2,59,59,14:43:06 06-Feb-2019,MC,3,-3.4960,-88.2567,-3.4960,-88.2567,58,,401677381,-118
177542,177542,MiniPAT,DS,13,0,3,59,59,14:56:01 06-Feb-2019,NN,3,-3.4944,-88.2589,-3.4944,-88.2589,56,,401677381,-124
177542,177542,MiniPAT,DS,9,0,5,74,59,15:18:22 06-Feb-2019,MB,1,-3.4887,-88.2578,-3.4887,-88.2578,56,,401677381,-131
177542,177542,MiniPAT,DS,12,0,2,59,59,15:47:47 06-Feb-2019,MA,3,-3.4936,-88.2559,-3.4936,-88.2559,56,,401677381,-122
177542,177542,MiniPAT,DS,12,0,3,59,59,16:23:03 06-Feb-2019,MC,3,-3.4944,-88.2544,-3.4944,-88.2544,58,,401677384,-125
177542,177542,MiniPAT,DS,15,0,3,59,59,21:59:29 06-Feb-2019,NP,3,-3.4747,-88.2460,-3.4747,-88.2460,58,,401677381,-124
177542,177542,MiniPAT,DS,14,0,0,59,59,23:36:58 06-Feb-2019,SR,3,-3.4643,-88.2379,-3.4643,-88.2379,58,,401677382,-119
177542,177542,MiniPAT,DS,10,0,1,66,59,23:43:40 06-Feb-2019,NK,3,-3.4620,-88.2370,-3.4620,-88.2370,56,,401677381,-128
177542,177542,MiniPAT,DS,11,0,1,59,59,23:40:56 06-Feb-2019,NP,3,-3.4626,-88.2381,-3.4626,-88.2381,58,,401677382,-132
177542,177542,MiniPAT,DS,12,0,0,70,59,01:15:39 07-Feb-2019,NK,3,-3.4542,-88.2328,-3.4542,-88.2328,58,,401677382,-124
177542,177542,MiniPAT,DS,4,0,1,79,60,01:18:53 07-Feb-2019,SR,2,-3.4533,-88.2333,-3.4533,-88.2333,56,,401677383,-131
177542,177542,MiniPAT,DS,3,0,2,150,119,01:45:50 07-Feb-2019,MC,A,-3.4563,-88.2246,-3.4563,-88.2246,6,,401677384,-130
177542,177542,MiniPAT,DS,13,0,1,64,59,02:06:47 07-Feb-2019,NN,3,-3.4534,-88.2298,-3.4534,-88.2298,56,,401677382,-121
177542,177542,MiniPAT,DS,1,0,1,,,02:22:20 07-Feb-2019,MB,B,-3.4522,-88.2278,-3.4522,-88.2278,6,,401677382,-133
177542,177542,MiniPAT,DS,11,0,1,71,59,02:55:11 07-Feb-2019,MA,3,-3.4550,-88.2234,-3.4550,-88.2234,58,,401677382,-115
177542,177542,MiniPAT,DS,14,0,2,59,59,03:30:00 07-Feb-2019,MC,1,-3.4607,-88.2258,-3.4607,-88.2258,58,,401677382,-115
177542,177542,MiniPAT,DS,10,0,5,59,59,03:42:55 07-Feb-2019,NN,2,-3.4614,-88.2272,-3.4614,-88.2272,58,,401677381,-130
177542,177542,MiniPAT,DS,3,0,3,149,61,03:57:21 07-Feb-2019,MB,A,-3.4638,-88.2233,-3.4638,-88.2233,6,,401677381,-129
177542,177542,MiniPAT,DS,9,0,1,59,59,04:34:35 07-Feb-2019,MA,2,-3.4663,-88.2212,-3.4663,-88.2212,58,,401677381,-124
177542,177542,MiniPAT,DS,3,0,1,89,60,05:05:00 07-Feb-2019,MC,A,-3.4657,-88.2154,-3.4657,-88.2154,8,,401677380,-130
177542,177542,MiniPAT,DS,11,0,2,59,59,09:07:22 07-Feb-2019,NP,3,-3.4613,-88.1827,-3.4613,-88.1827,58,,401677386,-129
177542,177542,MiniPAT,DS,6,0,1,59,59,10:35:01 07-Feb-2019,SR,2,-3.4545,-88.1804,-3.4545,-88.1804,58,,401677383,-127
177542,177542,MiniPAT,DS,12,0,2,70,59,10:45:01 07-Feb-2019,NP,3,-3.4487,-88.1829,-3.4487,-88.1829,56,,401677383,-125
177542,177542,MiniPAT,DS,10,0,5,86,59,12:11:33 07-Feb-2019,SR,3,-3.4358,-88.1760,-3.4358,-88.1760,58,,401677383,-124
177542,177542,MiniPAT,DS,12,0,4,65,59,12:17:15 07-Feb-2019,NK,3,-3.4353,-88.1793,-3.4353,-88.1793,56,,401677384,-120
177542,177542,MiniPAT,DS,10,0,0,66,59,13:06:31 07-Feb-2019,NN,3,-3.4316,-88.1811,-3.4316,-88.1811,58,,401677383,-127
177542,177542,MiniPAT,DS,9,0,0,74,59,13:47:17 07-Feb-2019,MA,3,-3.4298,-88.1816,-3.4298,-88.1816,58,,401677382,-133
177542,177542,MiniPAT,DS,10,0,2,59,59,13:56:41 07-Feb-2019,NK,3,-3.4253,-88.1848,-3.4253,-88.1848,56,,401677383,-128
177542,177542,MiniPAT,DS,11,0,3,59,59,14:22:55 07-Feb-2019,MC,3,-3.4260,-88.1844,-3.4260,-88.1844,56,,401677383,-121
177542,177542,MiniPAT,DS,14,0,0,59,59,14:46:17 07-Feb-2019,NN,3,-3.4276,-88.1835,-3.4276,-88.1835,56,,401677382,-122
177542,177542,MiniPAT,DS,9,0,1,89,59,14:56:45 07-Feb-2019,MB,3,-3.4281,-88.1855,-3.4281,-88.1855,66,,401677382,-131
177542,177542,MiniPAT,DS,13,0,0,59,59,15:26:38 07-Feb-2019,MA,3,-3.4301,-88.1821,-3.4301,-88.1821,56,,401677382,-118
177542,177542,MiniPAT,DS,12,0,1,59,59,16:02:18 07-Feb-2019,MC,3,-3.4327,-88.1808,-3.4327,-88.1808,58,,401677383,-118
177542,177542,MiniPAT,DS,2,0,2,416,416,16:44:53 07-Feb-2019,MB,B,-3.4322,-88.1814,-3.4322,-88.1814,8,,401677383,-133
177542,177542,MiniPAT,DS,12,0,1,70,59,21:55:45 07-Feb-2019,NP,3,-3.4377,-88.1710,-3.4377,-88.1710,58,,401677382,-124
177542,177542,MiniPAT,DS,12,0,0,59,59,23:04:52 07-Feb-2019,SR,3,-3.4351,-88.1707,-3.4351,-88.1707,58,,401677381,-122
177542,177542,MiniPAT,DS,5,0,2,104,60,23:14:29 07-Feb-2019,NK,3,-3.4396,-88.1687,-3.4396,-88.1687,56,,401677384,-133
177542,177542,MiniPAT,DS,11,0,2,71,59,23:30:12 07-Feb-2019,NP,3,-3.4322,-88.1710,-3.4322,-88.1710,58,,401677382,-125
177542,177542,MiniPAT,DS,12,0,1,59,59,00:43:37 08-Feb-2019,SR,3,-3.4327,-88.1809,-3.4327,-88.1809,58,,401677381,-126
177542,177542,MiniPAT,DS,14,0,2,59,59,00:54:32 08-Feb-2019,NK,3,-3.4286,-88.1761,-3.4286,-88.1761,56,,401677382,-121
177542,177542,MiniPAT,DS,15,0,1,59,59,01:58:30 08-Feb-2019,NN,3,-3.4312,-88.1877,-3.4312,-88.1877,58,,401677382,-122
177542,177542,MiniPAT,DS,13,0,0,64,59,02:34:00 08-Feb-2019,MA,3,-3.4298,-88.1885,-3.4298,-88.1885,58,,401677382,-117
177542,177542,MiniPAT,DS,13,0,1,59,59,03:07:25 08-Feb-2019,MC,3,-3.4338,-88.1909,-3.4338,-88.1909,58,,401677382,-115
177542,177542,MiniPAT,DS,10,0,1,66,59,03:30:03 08-Feb-2019,NN,2,-3.4366,-88.1946,-3.4366,-88.1946,58,,401677384,-127
177542,177542,MiniPAT,DS,10,0,6,79,59,03:42:30 08-Feb-2019,MB,2,-3.4371,-88.1937,-3.4371,-88.1937,56,,401677382,-130
177542,177542,MiniPAT,DS,11,0,1,65,59,04:10:25 08-Feb-2019,MA,3,-3.4409,-88.1954,-3.4409,-88.1954,56,,401677382,-121
177542,177542,MiniPAT,DS,10,0,1,60,59,04:42:49 08-Feb-2019,MC,2,-3.4453,-88.1971,-3.4453,-88.1971,58,,401677380,-122
177542,177542,MiniPAT,DS,4,0,1,118,60,09:03:16 08-Feb-2019,NP,2,-3.4873,-88.1947,-3.4873,-88.1947,58,,401677379,-132
177542,177542,MiniPAT,DS,13,0,3,70,59,10:33:07 08-Feb-2019,NP,3,-3.4796,-88.2007,-3.4796,-88.2007,58,,401677386,-122
177542,177542,MiniPAT,DS,12,0,0,59,59,11:45:50 08-Feb-2019,SR,3,-3.4837,-88.2011,-3.4837,-88.2011,58,,401677385,-119
177542,177542,MiniPAT,DS,11,0,3,65,59,11:51:48 08-Feb-2019,NK,3,-3.4836,-88.2015,-3.4836,-88.2015,56,,401677386,-126
177542,177542,MiniPAT,DS,11,0,2,59,59,12:53:16 08-Feb-2019,NN,2,-3.4883,-88.2032,-3.4883,-88.2032,58,,401677384,-133
177542,177542,MiniPAT,DS,6,0,2,73,61,13:18:08 08-Feb-2019,SR,1,-3.4890,-88.2062,-3.4890,-88.2062,56,,401677390,-132
177542,177542,MiniPAT,DS,6,0,4,59,59,13:29:13 08-Feb-2019,MA,2,-3.4853,-88.2072,-3.4853,-88.2072,56,,401677385,-128
177542,177542,MiniPAT,DS,10,0,2,66,59,13:31:41 08-Feb-2019,NK,3,-3.4892,-88.2060,-3.4892,-88.2060,56,,401677384,-123
177542,177542,MiniPAT,DS,7,0,3,80,59,14:02:31 08-Feb-2019,MC,2,-3.4950,-88.2084,-3.4950,-88.2084,58,,401677383,-122
177542,177542,MiniPAT,DS,14,0,3,59,59,14:32:56 08-Feb-2019,NN,3,-3.4974,-88.2097,-3.4974,-88.2097,58,,401677384,-129
177542,177542,MiniPAT,DS,4,0,3,218,60,14:35:25 08-Feb-2019,MB,2,-3.4968,-88.2094,-3.4968,-88.2094,56,,401677382,-128
177542,177542,MiniPAT,DS,14,0,1,64,59,15:04:19 08-Feb-2019,MA,2,-3.4988,-88.2120,-3.4988,-88.2120,56,,401677385,-120
177542,177542,MiniPAT,DS,14,0,2,59,59,15:40:37 08-Feb-2019,MC,3,-3.5036,-88.2172,-3.5036,-88.2172,58,,401677382,-119
177542,177542,MiniPAT,DS,6,0,2,95,59,16:23:26 08-Feb-2019,MB,3,-3.5066,-88.2214,-3.5066,-88.2214,58,,401677381,-129
177542,177542,MiniPAT,DS,12,0,2,64,59,21:44:10 08-Feb-2019,NP,3,-3.5799,-88.2445,-3.5799,-88.2445,58,,401677378,-126
177542,177542,MiniPAT,DS,8,0,0,59,59,22:35:59 08-Feb-2019,SR,2,-3.5988,-88.2536,-3.5988,-88.2536,58,,401677380,-129
177542,177542,MiniPAT,DS,10,0,2,72,59,23:19:46 08-Feb-2019,NP,3,-3.6099,-88.2519,-3.6099,-88.2519,58,,401677379,-126
177542,177542,MiniPAT,DS,13,0,3,59,59,00:13:01 09-Feb-2019,SR,3,-3.6256,-88.2508,-3.6256,-88.2508,58,,401677380,-121
177542,177542,MiniPAT,DS,12,0,0,70,59,00:34:01 09-Feb-2019,NK,3,-3.6294,-88.2537,-3.6294,-88.2537,56,,401677380,-123
177542,177542,MiniPAT,DS,12,0,1,75,59,01:47:25 09-Feb-2019,NN,3,-3.6450,-88.2573,-3.6450,-88.2573,58,,401677381,-125
177542,177542,MiniPAT,DS,13,0,3,59,59,02:12:12 09-Feb-2019,MA,3,-3.6481,-88.2556,-3.6481,-88.2556,56,,401677381,-119
177542,177542,MiniPAT,DS,10,0,2,59,59,02:09:43 09-Feb-2019,NK,3,-3.6492,-88.2604,-3.6492,-88.2604,58,,401677381,-128
177542,177542,MiniPAT,DS,13,0,2,64,59,02:47:45 09-Feb-2019,MC,3,-3.6544,-88.2548,-3.6544,-88.2548,58,,401677381,-120
177542,177542,MiniPAT,DS,10,0,5,79,59,03:23:09 09-Feb-2019,MB,3,-3.6602,-88.2561,-3.6602,-88.2561,56,,401677381,-124
177542,177542,MiniPAT,DS,10,0,0,66,59,03:18:41 09-Feb-2019,NN,3,-3.6613,-88.2586,-3.6613,-88.2586,58,,401677381,-125
177542,177542,MiniPAT,DS,12,0,1,64,59,03:53:56 09-Feb-2019,MA,3,-3.6664,-88.2570,-3.6664,-88.2570,58,,401677381,-118
177542,177542,MiniPAT,DS,11,0,1,65,59,04:22:13 09-Feb-2019,MC,3,-3.6753,-88.2553,-3.6753,-88.2553,56,,401677383,-119
177542,177542,MiniPAT,DS,5,0,4,59,59,08:48:55 09-Feb-2019,NP,1,-3.6844,-88.2537,-3.6844,-88.2537,58,,401677391,-135
177542,177542,MiniPAT,DS,14,0,3,59,59,10:21:38 09-Feb-2019,NP,0,-3.7229,-88.2417,-3.7229,-88.2417,58,,401677385,-121
177542,177542,MiniPAT,DS,13,0,2,59,59,11:10:26 09-Feb-2019,SR,3,-3.7267,-88.2549,-3.7267,-88.2549,58,,401677384,-125
177542,177542,MiniPAT,DS,9,0,2,67,59,11:26:22 09-Feb-2019,NK,2,-3.7301,-88.2591,-3.7301,-88.2591,56,,401677387,-130
177542,177542,MiniPAT,DS,3,0,1,89,59,12:06:14 09-Feb-2019,NP,A,-3.7416,-88.2541,-3.7416,-88.2541,8,,401677387,-138
177542,177542,MiniPAT,DS,7,0,1,79,59,12:46:01 09-Feb-2019,NN,3,-3.7464,-88.2538,-3.7464,-88.2538,58,,401677386,-129
177542,177542,MiniPAT,DS,10,0,2,66,59,12:46:39 09-Feb-2019,SR,3,-3.7522,-88.2551,-3.7522,-88.2551,58,,401677385,-125
177542,177542,MiniPAT,DS,14,0,1,59,59,13:03:36 09-Feb-2019,NK,3,-3.7555,-88.2547,-3.7555,-88.2547,56,,401677384,-120
177542,177542,MiniPAT,DS,3,0,2,89,59,13:45:19 09-Feb-2019,MC,A,-3.7653,-88.2562,-3.7653,-88.2562,8,,401677387,-126
177542,177542,MiniPAT,DS,1,0,0,,,14:16:48 09-Feb-2019,MB,B,-3.7688,-88.2563,-3.7688,-88.2563,8,,401677383,-131
177542,177542,MiniPAT,DS,12,0,0,65,59,14:25:15 09-Feb-2019,NN,3,-3.7738,-88.2487,-3.7738,-88.2487,56,,401677383,-121
177542,177542,MiniPAT,DS,12,0,2,65,59,14:45:38 09-Feb-2019,MA,3,-3.7764,-88.2595,-3.7764,-88.2595,56,,401677384,-117
177542,177542,MiniPAT,DS,13,0,1,59,59,15:20:59 09-Feb-2019,MC,2,-3.7858,-88.2498,-3.7858,-88.2498,58,,401677383,-116
177542,177542,MiniPAT,DS,8,0,2,76,59,15:56:18 09-Feb-2019,MB,3,-3.7929,-88.2519,-3.7929,-88.2519,58,,401677382,-128
177542,177542,MiniPAT,DS,8,0,1,59,59,16:32:02 09-Feb-2019,MA,2,-3.7966,-88.2520,-3.7966,-88.2520,58,,401677381,-126
177542,177542,MiniPAT,DS,1,0,0,,,17:05:47 09-Feb-2019,MC,B,-3.8036,-88.2514,-3.8036,-88.2514,8,,401677380,-134
177542,177542,MiniPAT,DS,10,0,1,66,59,21:32:41 09-Feb-2019,NP,3,-3.8533,-88.2316,-3.8533,-88.2316,58,,401677378,-125
177542,177542,MiniPAT,DS,3,0,2,59,59,22:06:36 09-Feb-2019,SR,A,-3.8602,-88.2300,-3.8602,-88.2300,8,,401677378,-135
177542,177542,MiniPAT,DS,14,0,2,59,59,23:06:48 09-Feb-2019,NP,3,-3.8742,-88.2322,-3.8742,-88.2322,58,,401677380,-122
177542,177542,MiniPAT,DS,13,0,0,59,59,23:42:08 09-Feb-2019,SR,1,-3.8789,-88.2371,-3.8789,-88.2371,58,,401677380,-120
177542,177542,MiniPAT,DS,11,0,0,59,59,23:59:32 09-Feb-2019,NK,3,-3.8829,-88.2327,-3.8829,-88.2327,56,,401677380,-125
177542,177542,MiniPAT,DS,12,0,4,64,59,01:31:32 10-Feb-2019,NN,3,-3.8921,-88.2331,-3.8921,-88.2331,56,,401677380,-125
177542,177542,MiniPAT,DS,3,0,2,59,59,01:27:05 10-Feb-2019,SR,A,-3.9045,-88.2398,-3.9045,-88.2398,8,,401677376,-135
177542,177542,MiniPAT,DS,10,0,0,66,59,01:44:22 10-Feb-2019,NK,2,-3.8969,-88.2361,-3.8969,-88.2361,56,,401677381,-124
177542,177542,MiniPAT,DS,9,0,2,59,59,01:50:57 10-Feb-2019,MA,3,-3.8964,-88.2333,-3.8964,-88.2333,56,,401677382,-122
177542,177542,MiniPAT,DS,4,0,2,79,59,03:02:30 10-Feb-2019,MB,0,-3.8851,-88.3255,-3.8851,-88.3255,46,,401677413,-128
177542,177542,MiniPAT,DS,12,0,3,70,59,03:06:42 10-Feb-2019,NN,0,-3.9440,-88.2188,-3.9440,-88.2188,46,,401677425,-125
177542,177542,MiniPAT,DS,8,0,2,96,59,03:34:41 10-Feb-2019,MA,2,-3.9070,-88.2427,-3.9070,-88.2427,56,,401677385,-116
177542,177542,MiniPAT,DS,11,0,0,66,59,04:01:15 10-Feb-2019,MC,3,-3.9084,-88.2414,-3.9084,-88.2414,56,,401677384,-120
177542,177542,MiniPAT,DS,3,0,3,120,60,04:34:05 10-Feb-2019,MB,A,-3.9105,-88.2570,-3.9105,-88.2570,8,,401677380,-131
177542,177542,MiniPAT,DS,10,0,5,72,59,10:11:08 10-Feb-2019,NP,3,-3.9760,-88.2390,-3.9760,-88.2390,58,,401677384,-127
177542,177542,MiniPAT,DS,7,0,1,59,59,10:40:01 10-Feb-2019,SR,2,-3.9751,-88.2468,-3.9751,-88.2468,56,,401677382,-130
177542,177542,MiniPAT,DS,3,0,1,120,61,11:03:56 10-Feb-2019,NK,A,-3.9788,-88.2416,-3.9788,-88.2416,6,,401677386,-135
177542,177542,MiniPAT,DS,7,0,2,69,59,11:54:44 10-Feb-2019,NP,2,-3.9959,-88.2469,-3.9959,-88.2469,58,,401677383,-130
177542,177542,MiniPAT,DS,12,0,2,65,59,12:13:38 10-Feb-2019,SR,3,-3.9972,-88.2506,-3.9972,-88.2506,56,,401677383,-123
177542,177542,MiniPAT,DS,2,0,1,178,178,12:34:02 10-Feb-2019,NN,B,-4.0001,-88.2550,-4.0001,-88.2550,6,,401677383,-133
177542,177542,MiniPAT,DS,13,0,5,64,59,12:38:28 10-Feb-2019,NK,2,-4.0037,-88.2516,-4.0037,-88.2516,56,,401677384,-120
177542,177542,MiniPAT,DS,13,0,1,59,59,14:09:05 10-Feb-2019,NN,0,-4.0240,-88.2681,-4.0240,-88.2681,58,,401677383,-129
177542,177542,MiniPAT,DS,13,0,1,64,59,14:25:39 10-Feb-2019,MA,3,-4.0280,-88.2657,-4.0280,-88.2657,56,,401677385,-120
177542,177542,MiniPAT,DS,12,0,1,71,59,15:00:49 10-Feb-2019,MC,3,-4.0363,-88.2698,-4.0363,-88.2698,58,,401677382,-115
177542,177542,MiniPAT,DS,9,0,6,82,59,15:33:54 10-Feb-2019,MB,3,-4.0454,-88.2697,-4.0454,-88.2697,58,,401677382,-125
177542,177542,MiniPAT,DS,3,0,1,62,61,15:55:58 10-Feb-2019,NN,A,-4.0455,-88.2657,-4.0455,-88.2657,6,,401677383,-140
177542,177542,MiniPAT,DS,8,0,0,68,59,16:10:56 10-Feb-2019,MA,2,-4.0512,-88.2719,-4.0512,-88.2719,58,,401677382,-119
177542,177542,MiniPAT,DS,6,0,2,71,59,16:47:48 10-Feb-2019,MC,1,-4.0603,-88.2747,-4.0603,-88.2747,58,,401677381,-124
177542,177542,MiniPAT,DS,10,0,2,60,59,21:21:08 10-Feb-2019,NP,2,-4.1138,-88.3056,-4.1138,-88.3056,58,,401677380,-129
177542,177542,MiniPAT,DS,13,0,1,64,59,22:54:27 10-Feb-2019,NP,3,-4.1497,-88.3271,-4.1497,-88.3271,58,,401677381,-121
177542,177542,MiniPAT,DS,11,0,1,65,59,23:12:36 10-Feb-2019,SR,3,-4.1538,-88.3283,-4.1538,-88.3283,56,,401677383,-122
177542,177542,MiniPAT,DS,10,0,4,60,59,23:42:01 10-Feb-2019,NK,3,-4.1637,-88.3280,-4.1637,-88.3280,56,,401677382,-129
177542,177542,MiniPAT,DS,10,0,4,66,59,00:50:21 11-Feb-2019,SR,3,-4.1888,-88.3441,-4.1888,-88.3441,58,,401677382,-124
177542,177542,MiniPAT,DS,9,0,1,74,59,01:12:49 11-Feb-2019,NN,2,-4.1915,-88.3476,-4.1915,-88.3476,56,,401677382,-129
177542,177542,MiniPAT,DS,13,0,3,64,59,01:15:33 11-Feb-2019,NK,3,-4.1919,-88.3482,-4.1919,-88.3482,56,,401677383,-120
177542,177542,MiniPAT,DS,5,0,0,89,59,02:05:19 11-Feb-2019,MC,1,-4.2088,-88.3520,-4.2088,-88.3520,58,,401677385,-126
177542,177542,MiniPAT,DS,3,0,2,240,62,02:39:48 11-Feb-2019,MB,A,-4.2180,-88.3633,-4.2180,-88.3633,8,,401677385,-130
177542,177542,MiniPAT,DS,11,0,1,59,59,02:59:21 11-Feb-2019,NN,3,-4.2234,-88.3678,-4.2234,-88.3678,56,,401677384,-124
177542,177542,MiniPAT,DS,1,0,0,,,03:00:51 11-Feb-2019,MA,B,-4.2235,-88.3680,-4.2235,-88.3680,6,,401677384,-130
