DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
177542,177542,0.500000,Transmission,MiniPAT,5,20:00:00 29-Nov-2018,22:00:00 29-Nov-2018,,,,16.0,0.00,44.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,22:00:00 29-Nov-2018,00:00:00 30-Nov-2018,,,,18.0,0.00,50.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,00:00:00 30-Nov-2018,02:00:00 30-Nov-2018,,,,22.5,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,02:00:00 30-Nov-2018,04:00:00 30-Nov-2018,,,,0.5,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,04:00:00 30-Nov-2018,06:00:00 30-Nov-2018,,,,0.5,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,06:00:00 30-Nov-2018,08:00:00 30-Nov-2018,,,,0.0,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,08:00:00 30-Nov-2018,10:00:00 30-Nov-2018,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,10:00:00 30-Nov-2018,12:00:00 30-Nov-2018,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 30-Nov-2018,14:00:00 30-Nov-2018,,,,0.5,0.00,47.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,14:00:00 30-Nov-2018,16:00:00 30-Nov-2018,,,,0.0,0.00,45.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,16:00:00 30-Nov-2018,18:00:00 30-Nov-2018,,,,0.5,0.00,39.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,18:00:00 30-Nov-2018,20:00:00 30-Nov-2018,,,,0.5,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,20:00:00 30-Nov-2018,22:00:00 30-Nov-2018,,,,0.5,0.00,45.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,22:00:00 30-Nov-2018,00:00:00 01-Dec-2018,,,,0.0,0.00,51.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,00:00:00 01-Dec-2018,02:00:00 01-Dec-2018,,,,0.5,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,02:00:00 01-Dec-2018,04:00:00 01-Dec-2018,,,,0.0,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,04:00:00 01-Dec-2018,06:00:00 01-Dec-2018,,,,0.0,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,06:00:00 01-Dec-2018,08:00:00 01-Dec-2018,,,,0.5,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,08:00:00 01-Dec-2018,10:00:00 01-Dec-2018,,,,0.5,0.00,21.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,10:00:00 01-Dec-2018,12:00:00 01-Dec-2018,,,,0.0,0.00,55.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,12:00:00 01-Dec-2018,14:00:00 01-Dec-2018,,,,0.0,0.00,50.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,14:00:00 01-Dec-2018,16:00:00 01-Dec-2018,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,16:00:00 01-Dec-2018,18:00:00 01-Dec-2018,,,,0.0,0.00,51.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,18:00:00 01-Dec-2018,20:00:00 01-Dec-2018,,,,0.0,0.00,48.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,20:00:00 01-Dec-2018,22:00:00 01-Dec-2018,,,,0.0,0.00,50.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,22:00:00 01-Dec-2018,00:00:00 02-Dec-2018,,,,0.0,0.00,55.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,00:00:00 03-Dec-2018,02:00:00 03-Dec-2018,,,,1.5,0.00,50.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,02:00:00 03-Dec-2018,04:00:00 03-Dec-2018,,,,2.0,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,04:00:00 03-Dec-2018,06:00:00 03-Dec-2018,,,,1.5,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,06:00:00 03-Dec-2018,08:00:00 03-Dec-2018,,,,1.5,0.00,51.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,08:00:00 03-Dec-2018,10:00:00 03-Dec-2018,,,,1.5,0.00,51.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,11,10:00:00 03-Dec-2018,12:00:00 03-Dec-2018,,,,1.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,12:00:00 03-Dec-2018,14:00:00 03-Dec-2018,,,,1.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,14:00:00 03-Dec-2018,16:00:00 03-Dec-2018,,,,0.5,0.00,54.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,16:00:00 03-Dec-2018,18:00:00 03-Dec-2018,,,,1.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,18:00:00 03-Dec-2018,20:00:00 03-Dec-2018,,,,0.5,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,20:00:00 03-Dec-2018,22:00:00 03-Dec-2018,,,,0.5,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,22:00:00 03-Dec-2018,00:00:00 04-Dec-2018,,,,0.5,0.00,55.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,00:00:00 05-Dec-2018,02:00:00 05-Dec-2018,,,,0.5,0.00,48.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,02:00:00 05-Dec-2018,04:00:00 05-Dec-2018,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,04:00:00 05-Dec-2018,06:00:00 05-Dec-2018,,,,1.0,0.00,11.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,06:00:00 05-Dec-2018,08:00:00 05-Dec-2018,,,,0.0,0.00,48.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,08:00:00 05-Dec-2018,10:00:00 05-Dec-2018,,,,1.0,0.00,53.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,10:00:00 05-Dec-2018,12:00:00 05-Dec-2018,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,12:00:00 05-Dec-2018,14:00:00 05-Dec-2018,,,,1.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,14:00:00 05-Dec-2018,16:00:00 05-Dec-2018,,,,1.0,0.00,12.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,16:00:00 05-Dec-2018,18:00:00 05-Dec-2018,,,,0.5,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,18:00:00 05-Dec-2018,20:00:00 05-Dec-2018,,,,0.5,0.00,25.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 05-Dec-2018,22:00:00 05-Dec-2018,,,,1.0,0.00,23.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,22:00:00 05-Dec-2018,00:00:00 06-Dec-2018,,,,0.5,0.00,84.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,00:00:00 07-Dec-2018,02:00:00 07-Dec-2018,,,,0.5,0.00,12.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,02:00:00 07-Dec-2018,04:00:00 07-Dec-2018,,,,1.0,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,04:00:00 07-Dec-2018,06:00:00 07-Dec-2018,,,,0.0,0.00,52.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,06:00:00 07-Dec-2018,08:00:00 07-Dec-2018,,,,1.0,0.00,11.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,08:00:00 07-Dec-2018,10:00:00 07-Dec-2018,,,,0.0,0.00,8.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,10:00:00 07-Dec-2018,12:00:00 07-Dec-2018,,,,1.0,0.00,53.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,12:00:00 07-Dec-2018,14:00:00 07-Dec-2018,,,,0.0,0.00,39.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,14:00:00 07-Dec-2018,16:00:00 07-Dec-2018,,,,1.0,0.00,4.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,16:00:00 07-Dec-2018,18:00:00 07-Dec-2018,,,,1.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,18:00:00 07-Dec-2018,20:00:00 07-Dec-2018,,,,0.5,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,20:00:00 07-Dec-2018,22:00:00 07-Dec-2018,,,,0.5,0.00,55.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,22:00:00 07-Dec-2018,00:00:00 08-Dec-2018,,,,0.5,0.00,86.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,00:00:00 09-Dec-2018,02:00:00 09-Dec-2018,,,,0.0,0.00,44.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,02:00:00 09-Dec-2018,04:00:00 09-Dec-2018,,,,1.0,0.00,48.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,04:00:00 09-Dec-2018,06:00:00 09-Dec-2018,,,,1.5,0.00,16.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,06:00:00 09-Dec-2018,08:00:00 09-Dec-2018,,,,2.0,0.00,9.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,08:00:00 09-Dec-2018,10:00:00 09-Dec-2018,,,,1.5,0.00,24.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,10:00:00 09-Dec-2018,12:00:00 09-Dec-2018,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,12:00:00 09-Dec-2018,14:00:00 09-Dec-2018,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,14:00:00 09-Dec-2018,16:00:00 09-Dec-2018,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,16:00:00 09-Dec-2018,18:00:00 09-Dec-2018,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,18:00:00 09-Dec-2018,20:00:00 09-Dec-2018,,,,0.0,0.00,128.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,20:00:00 09-Dec-2018,22:00:00 09-Dec-2018,,,,0.0,0.00,124.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,22:00:00 09-Dec-2018,00:00:00 10-Dec-2018,,,,0.0,0.00,132.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,00:00:00 11-Dec-2018,02:00:00 11-Dec-2018,,,,0.0,0.00,11.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,02:00:00 11-Dec-2018,04:00:00 11-Dec-2018,,,,0.0,0.00,3.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,04:00:00 11-Dec-2018,06:00:00 11-Dec-2018,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,06:00:00 11-Dec-2018,08:00:00 11-Dec-2018,,,,0.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,08:00:00 11-Dec-2018,10:00:00 11-Dec-2018,,,,0.0,0.00,52.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,11,10:00:00 11-Dec-2018,12:00:00 11-Dec-2018,,,,0.0,0.00,78.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,12:00:00 11-Dec-2018,14:00:00 11-Dec-2018,,,,9.0,0.00,92.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,14:00:00 11-Dec-2018,16:00:00 11-Dec-2018,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,16:00:00 11-Dec-2018,18:00:00 11-Dec-2018,,,,0.0,0.00,84.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,18:00:00 11-Dec-2018,20:00:00 11-Dec-2018,,,,2.5,0.00,110.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,20:00:00 11-Dec-2018,22:00:00 11-Dec-2018,,,,0.0,0.00,100.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,22:00:00 11-Dec-2018,00:00:00 12-Dec-2018,,,,0.0,0.00,124.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,00:00:00 13-Dec-2018,02:00:00 13-Dec-2018,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,02:00:00 13-Dec-2018,04:00:00 13-Dec-2018,,,,0.0,0.00,2.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,04:00:00 13-Dec-2018,06:00:00 13-Dec-2018,,,,0.0,0.00,2.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,06:00:00 13-Dec-2018,08:00:00 13-Dec-2018,,,,0.0,0.00,8.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,08:00:00 13-Dec-2018,10:00:00 13-Dec-2018,,,,0.0,0.00,3.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,10:00:00 13-Dec-2018,12:00:00 13-Dec-2018,,,,0.0,0.00,54.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 13-Dec-2018,14:00:00 13-Dec-2018,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,14:00:00 13-Dec-2018,16:00:00 13-Dec-2018,,,,0.0,0.00,336.0,3.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,16:00:00 13-Dec-2018,18:00:00 13-Dec-2018,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,18:00:00 13-Dec-2018,20:00:00 13-Dec-2018,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,20:00:00 13-Dec-2018,22:00:00 13-Dec-2018,,,,0.0,0.00,90.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,22:00:00 13-Dec-2018,00:00:00 14-Dec-2018,,,,0.0,0.00,152.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,00:00:00 15-Dec-2018,02:00:00 15-Dec-2018,,,,0.0,0.00,13.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,02:00:00 15-Dec-2018,04:00:00 15-Dec-2018,,,,0.0,0.00,3.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,04:00:00 15-Dec-2018,06:00:00 15-Dec-2018,,,,0.5,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,06:00:00 15-Dec-2018,08:00:00 15-Dec-2018,,,,0.0,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,08:00:00 15-Dec-2018,10:00:00 15-Dec-2018,,,,0.0,0.00,2.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,10:00:00 15-Dec-2018,12:00:00 15-Dec-2018,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,12:00:00 15-Dec-2018,14:00:00 15-Dec-2018,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,14:00:00 15-Dec-2018,16:00:00 15-Dec-2018,,,,0.0,0.00,82.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,16:00:00 15-Dec-2018,18:00:00 15-Dec-2018,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,18:00:00 15-Dec-2018,20:00:00 15-Dec-2018,,,,0.0,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 15-Dec-2018,22:00:00 15-Dec-2018,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,22:00:00 15-Dec-2018,00:00:00 16-Dec-2018,,,,0.0,0.00,90.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,00:00:00 17-Dec-2018,02:00:00 17-Dec-2018,,,,0.0,0.00,3.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,02:00:00 17-Dec-2018,04:00:00 17-Dec-2018,,,,0.0,0.00,21.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,04:00:00 17-Dec-2018,06:00:00 17-Dec-2018,,,,0.0,0.00,2.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,06:00:00 17-Dec-2018,08:00:00 17-Dec-2018,,,,0.0,0.00,3.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,08:00:00 17-Dec-2018,10:00:00 17-Dec-2018,,,,0.0,0.00,5.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,10:00:00 17-Dec-2018,12:00:00 17-Dec-2018,,,,0.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,12:00:00 17-Dec-2018,14:00:00 17-Dec-2018,,,,0.0,0.00,86.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,14:00:00 17-Dec-2018,16:00:00 17-Dec-2018,,,,0.0,0.00,70.0,0.75,,,,,,,
