DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
177542,177542,0.500000,Transmission,MiniPAT,5,16:00:00 06-Jan-2019,18:00:00 06-Jan-2019,,,,0.0,0.00,48.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,18:00:00 06-Jan-2019,20:00:00 06-Jan-2019,,,,0.0,0.00,50.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 06-Jan-2019,22:00:00 06-Jan-2019,,,,0.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,22:00:00 06-Jan-2019,00:00:00 07-Jan-2019,,,,0.0,0.00,82.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,00:00:00 08-Jan-2019,02:00:00 08-Jan-2019,,,,0.0,0.00,43.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,02:00:00 08-Jan-2019,04:00:00 08-Jan-2019,,,,0.0,0.00,1.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,04:00:00 08-Jan-2019,06:00:00 08-Jan-2019,,,,0.0,0.00,3.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,06:00:00 08-Jan-2019,08:00:00 08-Jan-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,08:00:00 08-Jan-2019,10:00:00 08-Jan-2019,,,,0.0,0.00,2.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,10:00:00 08-Jan-2019,12:00:00 08-Jan-2019,,,,0.0,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 08-Jan-2019,14:00:00 08-Jan-2019,,,,0.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,14:00:00 08-Jan-2019,16:00:00 08-Jan-2019,,,,0.0,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,16:00:00 08-Jan-2019,18:00:00 08-Jan-2019,,,,0.0,0.00,52.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,18:00:00 08-Jan-2019,20:00:00 08-Jan-2019,,,,0.0,0.00,48.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 08-Jan-2019,22:00:00 08-Jan-2019,,,,0.0,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,22:00:00 08-Jan-2019,00:00:00 09-Jan-2019,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,00:00:00 10-Jan-2019,02:00:00 10-Jan-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,02:00:00 10-Jan-2019,04:00:00 10-Jan-2019,,,,0.0,0.00,34.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,12,04:00:00 10-Jan-2019,06:00:00 10-Jan-2019,,,,0.0,0.00,2.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,06:00:00 10-Jan-2019,08:00:00 10-Jan-2019,,,,0.0,0.00,3.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,08:00:00 10-Jan-2019,10:00:00 10-Jan-2019,,,,0.0,0.00,2.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,10:00:00 10-Jan-2019,12:00:00 10-Jan-2019,,,,0.0,0.00,30.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,12:00:00 10-Jan-2019,14:00:00 10-Jan-2019,,,,0.0,0.00,132.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,14:00:00 10-Jan-2019,16:00:00 10-Jan-2019,,,,0.0,0.00,51.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,16:00:00 10-Jan-2019,18:00:00 10-Jan-2019,,,,0.0,0.00,54.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,2,18:00:00 10-Jan-2019,20:00:00 10-Jan-2019,,,,0.0,0.00,40.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 10-Jan-2019,22:00:00 10-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,22:00:00 10-Jan-2019,00:00:00 11-Jan-2019,,,,0.0,0.00,164.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,00:00:00 12-Jan-2019,02:00:00 12-Jan-2019,,,,0.0,0.00,41.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,02:00:00 12-Jan-2019,04:00:00 12-Jan-2019,,,,0.0,0.00,1.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,04:00:00 12-Jan-2019,06:00:00 12-Jan-2019,,,,0.0,0.00,16.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,06:00:00 12-Jan-2019,08:00:00 12-Jan-2019,,,,0.0,0.00,10.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,08:00:00 12-Jan-2019,10:00:00 12-Jan-2019,,,,0.0,0.00,9.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,10:00:00 12-Jan-2019,12:00:00 12-Jan-2019,,,,0.0,0.00,22.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 12-Jan-2019,14:00:00 12-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,14:00:00 12-Jan-2019,16:00:00 12-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,16:00:00 12-Jan-2019,18:00:00 12-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,18:00:00 12-Jan-2019,20:00:00 12-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,20:00:00 12-Jan-2019,22:00:00 12-Jan-2019,,,,0.0,0.00,78.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,22:00:00 12-Jan-2019,00:00:00 13-Jan-2019,,,,0.0,0.00,84.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,00:00:00 14-Jan-2019,02:00:00 14-Jan-2019,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,02:00:00 14-Jan-2019,04:00:00 14-Jan-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,04:00:00 14-Jan-2019,06:00:00 14-Jan-2019,,,,0.0,0.00,51.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,06:00:00 14-Jan-2019,08:00:00 14-Jan-2019,,,,0.0,0.00,45.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,08:00:00 14-Jan-2019,10:00:00 14-Jan-2019,,,,0.0,0.00,8.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,10:00:00 14-Jan-2019,12:00:00 14-Jan-2019,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 14-Jan-2019,14:00:00 14-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,14:00:00 14-Jan-2019,16:00:00 14-Jan-2019,,,,0.0,0.00,52.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,16:00:00 14-Jan-2019,18:00:00 14-Jan-2019,,,,0.0,0.00,82.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,18:00:00 14-Jan-2019,20:00:00 14-Jan-2019,,,,0.0,0.00,94.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 14-Jan-2019,22:00:00 14-Jan-2019,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,22:00:00 14-Jan-2019,00:00:00 15-Jan-2019,,,,0.0,0.00,76.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,00:00:00 16-Jan-2019,02:00:00 16-Jan-2019,,,,0.0,0.00,46.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,02:00:00 16-Jan-2019,04:00:00 16-Jan-2019,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,04:00:00 16-Jan-2019,06:00:00 16-Jan-2019,,,,0.0,0.00,2.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,06:00:00 16-Jan-2019,08:00:00 16-Jan-2019,,,,0.0,0.00,3.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,08:00:00 16-Jan-2019,10:00:00 16-Jan-2019,,,,0.0,0.00,55.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,10:00:00 16-Jan-2019,12:00:00 16-Jan-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,12:00:00 16-Jan-2019,14:00:00 16-Jan-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,14:00:00 16-Jan-2019,16:00:00 16-Jan-2019,,,,0.0,0.00,76.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,16:00:00 16-Jan-2019,18:00:00 16-Jan-2019,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,18:00:00 16-Jan-2019,20:00:00 16-Jan-2019,,,,0.0,0.00,3.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,20:00:00 16-Jan-2019,22:00:00 16-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,22:00:00 16-Jan-2019,00:00:00 17-Jan-2019,,,,0.0,0.00,78.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,00:00:00 18-Jan-2019,02:00:00 18-Jan-2019,,,,0.0,0.00,102.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,02:00:00 18-Jan-2019,04:00:00 18-Jan-2019,,,,0.0,0.00,80.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,04:00:00 18-Jan-2019,06:00:00 18-Jan-2019,,,,0.0,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,06:00:00 18-Jan-2019,08:00:00 18-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,08:00:00 18-Jan-2019,10:00:00 18-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,10:00:00 18-Jan-2019,12:00:00 18-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 18-Jan-2019,14:00:00 18-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,14:00:00 18-Jan-2019,16:00:00 18-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,16:00:00 18-Jan-2019,18:00:00 18-Jan-2019,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,18:00:00 18-Jan-2019,20:00:00 18-Jan-2019,,,,0.0,0.00,78.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,20:00:00 18-Jan-2019,22:00:00 18-Jan-2019,,,,0.0,0.00,2.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,22:00:00 18-Jan-2019,00:00:00 19-Jan-2019,,,,0.0,0.00,30.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,00:00:00 20-Jan-2019,02:00:00 20-Jan-2019,,,,0.0,0.00,60.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,02:00:00 20-Jan-2019,04:00:00 20-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,04:00:00 20-Jan-2019,06:00:00 20-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,06:00:00 20-Jan-2019,08:00:00 20-Jan-2019,,,,0.0,0.00,56.5,0.50,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,08:00:00 20-Jan-2019,10:00:00 20-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,10:00:00 20-Jan-2019,12:00:00 20-Jan-2019,,,,0.0,0.00,180.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,12:00:00 20-Jan-2019,14:00:00 20-Jan-2019,,,,0.0,0.00,132.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,14:00:00 20-Jan-2019,16:00:00 20-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,16:00:00 20-Jan-2019,18:00:00 20-Jan-2019,,,,0.0,0.00,90.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,18:00:00 20-Jan-2019,20:00:00 20-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,20:00:00 20-Jan-2019,22:00:00 20-Jan-2019,,,,0.0,0.00,1.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,22:00:00 20-Jan-2019,00:00:00 21-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,10,00:00:00 22-Jan-2019,02:00:00 22-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,02:00:00 22-Jan-2019,04:00:00 22-Jan-2019,,,,0.0,0.00,64.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,04:00:00 22-Jan-2019,06:00:00 22-Jan-2019,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,06:00:00 22-Jan-2019,08:00:00 22-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,08:00:00 22-Jan-2019,10:00:00 22-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,10:00:00 22-Jan-2019,12:00:00 22-Jan-2019,,,,0.0,0.00,66.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,12:00:00 22-Jan-2019,14:00:00 22-Jan-2019,,,,0.0,0.00,55.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,14:00:00 22-Jan-2019,16:00:00 22-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,9,16:00:00 22-Jan-2019,18:00:00 22-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,18:00:00 22-Jan-2019,20:00:00 22-Jan-2019,,,,0.0,0.00,14.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,20:00:00 22-Jan-2019,22:00:00 22-Jan-2019,,,,0.0,0.00,80.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,22:00:00 22-Jan-2019,00:00:00 23-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,00:00:00 24-Jan-2019,02:00:00 24-Jan-2019,,,,0.0,0.00,68.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,02:00:00 24-Jan-2019,04:00:00 24-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,7,04:00:00 24-Jan-2019,06:00:00 24-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,06:00:00 24-Jan-2019,08:00:00 24-Jan-2019,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,08:00:00 24-Jan-2019,10:00:00 24-Jan-2019,,,,0.0,0.00,3.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,10:00:00 24-Jan-2019,12:00:00 24-Jan-2019,,,,0.0,0.00,9.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,12:00:00 24-Jan-2019,14:00:00 24-Jan-2019,,,,0.0,0.00,156.0,1.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,14:00:00 24-Jan-2019,16:00:00 24-Jan-2019,,,,0.0,0.00,82.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,16:00:00 24-Jan-2019,18:00:00 24-Jan-2019,,,,0.0,0.00,80.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,18:00:00 24-Jan-2019,20:00:00 24-Jan-2019,,,,0.0,0.00,82.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,20:00:00 24-Jan-2019,22:00:00 24-Jan-2019,,,,0.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,1,22:00:00 24-Jan-2019,00:00:00 25-Jan-2019,,,,0.0,0.00,72.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,3,00:00:00 26-Jan-2019,02:00:00 26-Jan-2019,,,,0.0,0.00,70.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,02:00:00 26-Jan-2019,04:00:00 26-Jan-2019,,,,0.0,0.00,58.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,4,04:00:00 26-Jan-2019,06:00:00 26-Jan-2019,,,,0.0,0.00,13.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,06:00:00 26-Jan-2019,08:00:00 26-Jan-2019,,,,0.0,0.00,62.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,08:00:00 26-Jan-2019,10:00:00 26-Jan-2019,,,,0.0,0.00,2.5,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,10:00:00 26-Jan-2019,12:00:00 26-Jan-2019,,,,0.0,0.00,41.0,0.25,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,5,12:00:00 26-Jan-2019,14:00:00 26-Jan-2019,,,,0.0,0.00,3.0,0.00,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,14:00:00 26-Jan-2019,16:00:00 26-Jan-2019,,,,0.0,0.00,74.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,6,16:00:00 26-Jan-2019,18:00:00 26-Jan-2019,,,,0.0,0.00,78.0,0.75,,,,,,,
177542,177542,0.500000,Transmission,MiniPAT,8,18:00:00 26-Jan-2019,20:00:00 26-Jan-2019,,,,0.0,0.00,0.5,0.00,,,,,,,
