"; PTT 177542, Serial 18P0963, Run 2 - 0.25&deg; Grid Size @ 05-Jun-2019 10:45"
"; Marine @ 2.0 meters/second, Model Score 54.96"
"; 3 Status Clock Corrections, 61 Twilights, 31 SSTs, 2 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
BUM_9,177542,29-Nov-2018 20:00:00,7.525,-78.375,User,,,,,,48.9205618385103,,
BUM_9,177542,30-Nov-2018 00:00:00,7.55,-78.4,None,,,,,,,30-Nov-2018 11:10:41,30-Nov-2018 22:53:54
BUM_9,177542,30-Nov-2018 08:00:00,7.6,-78.475,SST,28,28.4333330790202,0,1281,,27.3428779905108,,
BUM_9,177542,30-Nov-2018 10:41:15,7.6,-78.55,Light - Dawn,,,48,2979,,32.2480464344554,,
BUM_9,177542,30-Nov-2018 12:00:00,7.6,-78.55,None,,,,,,,,
BUM_9,177542,30-Nov-2018 22:02:30,7.6,-78.6,Light - Dusk,,,48,2979,,97.3473585196112,,
BUM_9,177542,01-Dec-2018 00:00:00,7.6,-78.6,None,,,,,,,01-Dec-2018 11:12:02,01-Dec-2018 22:54:55
BUM_9,177542,01-Dec-2018 10:42:30,7.625,-78.65,Light - Dawn,,,48,2979,,73.2991658723584,,
BUM_9,177542,01-Dec-2018 12:00:00,7.625,-78.65,SST,28.3,28.5599994659424,0,2979,,55.8777476617505,,
BUM_9,177542,01-Dec-2018 22:45:00,7.6,-78.7,Light - Dusk,,,48,2979,,91.1424737644544,,
BUM_9,177542,02-Dec-2018 00:00:00,7.6,-78.7,None,,,,,,,02-Dec-2018 11:12:54,02-Dec-2018 22:55:37
BUM_9,177542,02-Dec-2018 12:00:00,7.625,-78.75,None,,,,,,,,
BUM_9,177542,03-Dec-2018 00:00:00,7.65,-78.8,None,,,,,,,03-Dec-2018 11:13:52,03-Dec-2018 22:56:14
BUM_9,177542,03-Dec-2018 10:40:00,7.7,-78.85,Light - Dawn,,,48,3106,,82.4908983149619,,
BUM_9,177542,03-Dec-2018 12:00:00,7.7,-78.85,SST,27.9,28.6599988937378,1,3106,,22.7997219643572,,
BUM_9,177542,03-Dec-2018 22:28:45,7.65,-78.875,Light - Dusk,,,48,3106,,82.8303746868614,,
BUM_9,177542,04-Dec-2018 00:00:00,7.65,-78.875,None,,,,,,,04-Dec-2018 11:14:39,04-Dec-2018 22:56:52
BUM_9,177542,04-Dec-2018 12:00:00,7.65,-78.875,None,,,,,,,,
BUM_9,177542,05-Dec-2018 00:00:00,7.675,-78.9,None,,,,,,,05-Dec-2018 11:15:16,05-Dec-2018 22:57:16
BUM_9,177542,05-Dec-2018 10:15:00,7.725,-78.925,Light - Dawn,,,48,3106,,66.5780325911336,,
BUM_9,177542,05-Dec-2018 11:00:00,7.725,-78.925,SST,27.9,28.6029162406921,1,3106,,30.3161531739255,,
BUM_9,177542,05-Dec-2018 12:00:00,7.725,-78.925,None,,,,,,,,
BUM_9,177542,05-Dec-2018 22:26:15,7.65,-78.9,Light - Dusk,,,80,3106,,55.7255465631917,,
BUM_9,177542,06-Dec-2018 00:00:00,7.65,-78.9,None,,,,,,,06-Dec-2018 11:15:43,06-Dec-2018 22:57:39
BUM_9,177542,06-Dec-2018 12:00:00,7.575,-78.9,None,,,,,,,,
BUM_9,177542,07-Dec-2018 00:00:00,7.475,-78.925,None,,,,,,,07-Dec-2018 11:16:01,07-Dec-2018 22:58:25
BUM_9,177542,07-Dec-2018 04:00:01,7.45,-78.925,SST,28.1,28.5216676548675,0,3800,,41.0664752478675,,
BUM_9,177542,07-Dec-2018 10:40:01,7.475,-78.95,Light - Dawn,,,16,3800,,63.8036910614198,,
BUM_9,177542,07-Dec-2018 12:00:00,7.475,-78.95,None,,,,,,,,
BUM_9,177542,07-Dec-2018 22:33:46,7.5,-78.925,Light - Dusk,,,48,3800,,36.8485935479108,,
BUM_9,177542,08-Dec-2018 00:00:00,7.5,-78.925,None,,,,,,,08-Dec-2018 11:16:34,08-Dec-2018 22:58:45
BUM_9,177542,08-Dec-2018 12:00:00,7.475,-79.05,None,,,,,,,,
BUM_9,177542,09-Dec-2018 00:00:00,7.425,-79.125,None,,,,,,,09-Dec-2018 11:17:45,09-Dec-2018 23:00:04
BUM_9,177542,09-Dec-2018 10:42:31,7.375,-79.2,Light - Dawn,,,80,3669,,70.6886472816042,,
BUM_9,177542,09-Dec-2018 12:00:00,7.375,-79.2,None,,,,,,,,
BUM_9,177542,09-Dec-2018 12:00:01,7.375,-79.2,SST,28.1,28.5649978442766,0,3669,,39.6946175562417,,
BUM_9,177542,09-Dec-2018 22:38:46,7.375,-79.25,Light - Dusk,,,112,3381,,95.7427886901437,,
BUM_9,177542,10-Dec-2018 00:00:00,7.375,-79.25,None,,,,,,,10-Dec-2018 11:18:40,10-Dec-2018 23:01:04
BUM_9,177542,10-Dec-2018 12:00:00,7.35,-79.3,None,,,,,,,,
BUM_9,177542,11-Dec-2018 00:00:00,7.325,-79.325,None,,,,,,,11-Dec-2018 11:19:23,11-Dec-2018 23:01:52
BUM_9,177542,11-Dec-2018 08:00:01,7.3,-79.35,SST,28,28.0633325854275,0,3381,,79.5476160105095,,
BUM_9,177542,11-Dec-2018 10:40:01,7.3,-79.35,Light - Dawn,,,80,3381,,65.8627825927884,,
BUM_9,177542,11-Dec-2018 12:00:00,7.3,-79.35,None,,,,,,,,
BUM_9,177542,11-Dec-2018 22:32:31,7.225,-79.35,Light - Dusk,,,112,3209,,89.4509337004085,,
BUM_9,177542,12-Dec-2018 00:00:00,7.225,-79.35,None,,,,,,,12-Dec-2018 11:19:49,12-Dec-2018 23:02:33
BUM_9,177542,12-Dec-2018 12:00:00,7.15,-79.375,None,,,,,,,,
BUM_9,177542,13-Dec-2018 00:00:00,7.075,-79.375,None,,,,,,,13-Dec-2018 11:20:10,13-Dec-2018 23:03:21
BUM_9,177542,13-Dec-2018 10:40:01,6.975,-79.4,Light - Dawn,,,48,3311,,96.6031195273747,,
BUM_9,177542,13-Dec-2018 11:00:01,6.975,-79.4,SST,27.5,27.6999988555908,0,3311,,51.5683514890409,,
BUM_9,177542,13-Dec-2018 12:00:00,6.975,-79.4,None,,,,,,,,
BUM_9,177542,13-Dec-2018 22:33:46,6.975,-79.4,Light - Dusk,,,80,3311,,92.6227872263506,,
BUM_9,177542,14-Dec-2018 00:00:00,6.975,-79.4,None,,,,,,,14-Dec-2018 11:20:36,14-Dec-2018 23:04:04
BUM_9,177542,14-Dec-2018 12:00:00,6.95,-79.4,None,,,,,,,,
BUM_9,177542,15-Dec-2018 00:00:00,6.875,-79.45,None,,,,,,,15-Dec-2018 11:21:08,15-Dec-2018 23:04:54
BUM_9,177542,15-Dec-2018 10:42:32,6.75,-79.525,Light - Dawn,,,48,3406,,94.750648074756,,
BUM_9,177542,15-Dec-2018 11:00:02,6.75,-79.525,SST,27.5,28.4099998474121,0,3406,,20.4751530999698,,
BUM_9,177542,15-Dec-2018 12:00:00,6.75,-79.525,None,,,,,,,,
BUM_9,177542,15-Dec-2018 22:17:32,6.75,-79.575,Light - Dusk,,,48,3406,,5.3339666478778,,
BUM_9,177542,16-Dec-2018 00:00:00,6.75,-79.575,None,,,,,,,16-Dec-2018 11:21:56,16-Dec-2018 23:06:04
BUM_9,177542,16-Dec-2018 12:00:00,6.9,-79.5,None,,,,,,,,
BUM_9,177542,17-Dec-2018 00:00:00,7,-79.45,None,,,,,,,17-Dec-2018 11:22:22,17-Dec-2018 23:05:36
BUM_9,177542,17-Dec-2018 10:57:32,7.025,-79.45,Light - Dawn,,,48,3209,,93.6387229859632,,
BUM_9,177542,17-Dec-2018 12:00:00,7.025,-79.45,None,,,,,,,,
BUM_9,177542,17-Dec-2018 12:00:02,7.025,-79.45,SST,27.8,28.3699947929824,0,3209,,34.5239730644205,,
BUM_9,177542,17-Dec-2018 22:31:17,7.125,-79.375,Light - Dusk,,,80,3209,,83.0846308612743,,
BUM_9,177542,18-Dec-2018 00:00:00,7.125,-79.375,None,,,,,,,18-Dec-2018 11:22:48,18-Dec-2018 23:05:34
BUM_9,177542,18-Dec-2018 12:00:00,7.2,-79.375,None,,,,,,,,
BUM_9,177542,19-Dec-2018 00:00:00,7.275,-79.35,None,,,,,,,19-Dec-2018 11:23:28,19-Dec-2018 23:05:41
BUM_9,177542,19-Dec-2018 08:00:02,7.325,-79.325,SST,27.5,28.0166634031137,0,3381,,39.5011876785513,,
BUM_9,177542,19-Dec-2018 11:00:02,7.325,-79.325,Light - Dawn,,,48,3381,,49.2703468897389,,
BUM_9,177542,19-Dec-2018 12:00:00,7.325,-79.325,None,,,,,,,,
BUM_9,177542,19-Dec-2018 22:55:02,7.4,-79.175,Light - Dusk,,,48,3669,,38.0074078653934,,
BUM_9,177542,20-Dec-2018 00:00:00,7.4,-79.175,None,,,,,,,20-Dec-2018 11:23:29,20-Dec-2018 23:05:15
BUM_9,177542,20-Dec-2018 12:00:00,7.375,-79.225,None,,,,,,,,
BUM_9,177542,21-Dec-2018 00:00:00,7.375,-79.3,None,,,,,,,21-Dec-2018 11:24:27,21-Dec-2018 23:06:17
BUM_9,177542,21-Dec-2018 06:00:02,7.375,-79.325,SST,27.9,27.6849976002287,0,3381,,85.9303426189415,,
BUM_9,177542,21-Dec-2018 11:07:32,7.35,-79.35,Light - Dawn,,,48,3381,,72.4701124279004,,
BUM_9,177542,21-Dec-2018 12:00:00,7.35,-79.35,None,,,,,,,,
BUM_9,177542,21-Dec-2018 22:31:18,7.275,-79.35,Light - Dusk,,,80,3381,,0.10000000026236,,
BUM_9,177542,22-Dec-2018 00:00:00,7.275,-79.35,None,,,,,,,22-Dec-2018 11:24:58,22-Dec-2018 23:07:10
BUM_9,177542,22-Dec-2018 12:00:00,7.2,-79.35,None,,,,,,,,
BUM_9,177542,23-Dec-2018 00:00:00,7.125,-79.35,None,,,,,,,23-Dec-2018 11:25:12,23-Dec-2018 23:07:56
BUM_9,177542,23-Dec-2018 09:00:03,7.075,-79.35,SST,27.6,27.4512450855308,0,3209,,91.1702560625128,,
BUM_9,177542,23-Dec-2018 11:02:33,7.075,-79.35,Light - Dawn,,,48,3209,,86.2213890588848,,
BUM_9,177542,23-Dec-2018 12:00:00,7.075,-79.35,None,,,,,,,,
BUM_9,177542,23-Dec-2018 22:53:48,7.05,-79.325,Light - Dusk,,,16,3209,,68.1363612046994,,
BUM_9,177542,24-Dec-2018 00:00:00,7.05,-79.325,None,,,,,,,24-Dec-2018 11:25:27,24-Dec-2018 23:08:28
BUM_9,177542,24-Dec-2018 12:00:00,6.975,-79.25,None,,,,,,,,
BUM_9,177542,25-Dec-2018 00:00:00,6.95,-79.175,None,,,,,,,25-Dec-2018 11:25:09,25-Dec-2018 23:08:33
BUM_9,177542,25-Dec-2018 10:00:03,7.025,-79.125,SST,27.3,27.7941627454758,0,3435,,48.3393747794743,,
BUM_9,177542,25-Dec-2018 10:51:18,7.025,-79.125,Light - Dawn,,,48,3435,,85.0988922786158,,
BUM_9,177542,25-Dec-2018 12:00:00,7.025,-79.125,None,,,,,,,,
BUM_9,177542,25-Dec-2018 22:55:03,6.85,-79.075,Light - Dusk,,,48,3370,,33.312817903626,,
BUM_9,177542,26-Dec-2018 00:00:00,6.85,-79.075,None,,,,,,,26-Dec-2018 11:25:03,26-Dec-2018 23:08:50
BUM_9,177542,26-Dec-2018 12:00:00,6.8,-79,None,,,,,,,,
BUM_9,177542,27-Dec-2018 00:00:00,6.75,-78.925,None,,,,,,,27-Dec-2018 11:24:45,27-Dec-2018 23:08:55
BUM_9,177542,27-Dec-2018 06:00:03,6.725,-78.875,SST,27.3,27.6475006030003,0,3548,,55.5825950382042,,
BUM_9,177542,27-Dec-2018 10:50:03,6.725,-78.85,Light - Dawn,,,48,3548,,92.8814231161094,,
BUM_9,177542,27-Dec-2018 12:00:00,6.725,-78.85,None,,,,,,,,
BUM_9,177542,27-Dec-2018 22:52:33,6.7,-78.775,Light - Dusk,,,80,3548,,72.9208810749229,,
BUM_9,177542,28-Dec-2018 00:00:00,6.7,-78.775,None,,,,,,,28-Dec-2018 11:24:32,28-Dec-2018 23:08:56
BUM_9,177542,28-Dec-2018 12:00:00,6.7,-78.675,None,,,,,,,,
BUM_9,177542,29-Dec-2018 00:00:00,6.675,-78.575,None,,,,,,,29-Dec-2018 11:24:08,29-Dec-2018 23:08:41
BUM_9,177542,29-Dec-2018 10:46:19,6.675,-78.475,Light - Dawn,,,48,4067,,91.5591249963221,,
BUM_9,177542,29-Dec-2018 12:00:00,6.675,-78.475,None,,,,,,,,
BUM_9,177542,29-Dec-2018 12:00:04,6.675,-78.475,SST,28.3,27.9100063288653,0,4067,,50.7982647217192,,
BUM_9,177542,29-Dec-2018 23:10:04,6.6,-78.475,Light - Dusk,,,16,4067,,63.485688741258,,
BUM_9,177542,30-Dec-2018 00:00:00,6.6,-78.475,None,,,,,,,30-Dec-2018 11:24:04,30-Dec-2018 23:08:56
BUM_9,177542,30-Dec-2018 12:00:00,6.5,-78.5,None,,,,,,,,
BUM_9,177542,31-Dec-2018 00:00:00,6.375,-78.55,None,,,,,,,31-Dec-2018 11:24:25,31-Dec-2018 23:10:08
BUM_9,177542,31-Dec-2018 10:50:04,6.325,-78.575,Light - Dawn,,,48,3872,,48.2376852598347,,
BUM_9,177542,31-Dec-2018 11:00:04,6.325,-78.575,SST,28.1,28.0100002288818,0,3872,,86.3481869205671,,
BUM_9,177542,31-Dec-2018 12:00:00,6.325,-78.575,None,,,,,,,,
BUM_9,177542,31-Dec-2018 23:00:04,6.225,-78.6,Light - Dusk,,,48,3562,,0.100307408822285,,
BUM_9,177542,01-Jan-2019 00:00:00,6.225,-78.6,None,,,,,,,01-Jan-2019 11:24:48,01-Jan-2019 23:11:06
BUM_9,177542,01-Jan-2019 10:51:19,6.15,-78.65,Light - Dawn,,,48,3562,,7.58612700289621,,
BUM_9,177542,01-Jan-2019 11:00:04,6.15,-78.65,SST,28,27.7791663528372,0,3562,,77.8661545342488,,
BUM_9,177542,01-Jan-2019 12:00:00,6.15,-78.65,None,,,,,,,,
BUM_9,177542,01-Jan-2019 23:02:34,6.125,-78.675,Light - Dusk,,,48,3562,,0.126149448650985,,
BUM_9,177542,02-Jan-2019 00:00:00,6.125,-78.675,None,,,,,,,02-Jan-2019 11:25:21,02-Jan-2019 23:12:05
BUM_9,177542,02-Jan-2019 12:00:00,6.075,-78.725,None,,,,,,,,
BUM_9,177542,03-Jan-2019 00:00:00,6.05,-78.775,None,,,,,,,03-Jan-2019 11:26:02,03-Jan-2019 23:13:07
BUM_9,177542,03-Jan-2019 10:42:34,6.05,-78.8,Light - Dawn,,,48,3487,,20.6049508405793,,
BUM_9,177542,03-Jan-2019 11:00:04,6.05,-78.8,SST,26.8,27.3537395530277,0,3487,,27.7186577508481,,
BUM_9,177542,03-Jan-2019 12:00:00,6.05,-78.8,None,,,,,,,,
BUM_9,177542,03-Jan-2019 23:13:49,5.975,-78.975,Light - Dusk,,,48,3777,,0.100000000000001,,
BUM_9,177542,04-Jan-2019 00:00:00,5.975,-78.975,None,,,,,,,04-Jan-2019 11:27:07,04-Jan-2019 23:14:33
BUM_9,177542,04-Jan-2019 12:00:00,5.875,-79.15,None,,,,,,,,
BUM_9,177542,05-Jan-2019 00:00:00,5.8,-79.325,None,,,,,,,05-Jan-2019 11:28:38,05-Jan-2019 23:16:44
BUM_9,177542,05-Jan-2019 10:00:05,5.75,-79.425,SST,28.1,27.4008082456059,0,3879,,50.6498196912475,,
BUM_9,177542,05-Jan-2019 10:51:20,5.75,-79.425,Light - Dawn,,,16,3879,,43.0315156022764,,
BUM_9,177542,05-Jan-2019 12:00:00,5.75,-79.425,None,,,,,,,,
BUM_9,177542,05-Jan-2019 23:12:35,5.825,-79.65,Light - Dusk,,,48,3802,,0.104755325995438,,
BUM_9,177542,06-Jan-2019 00:00:00,5.825,-79.65,None,,,,,,,06-Jan-2019 11:30:22,06-Jan-2019 23:18:29
BUM_9,177542,06-Jan-2019 12:00:00,5.875,-79.85,None,,,,,,,,
BUM_9,177542,07-Jan-2019 00:00:00,5.95,-80.025,None,,,,,,,07-Jan-2019 11:32:27,07-Jan-2019 23:20:16
BUM_9,177542,07-Jan-2019 10:00:05,6.125,-80.125,SST,28.3,28.0508354830521,0,3127,,60.9393612251813,,
BUM_9,177542,07-Jan-2019 10:51:20,6.125,-80.125,Light - Dawn,,,16,3127,,32.3535634831459,,
BUM_9,177542,07-Jan-2019 12:00:00,6.125,-80.125,None,,,,,,,,
BUM_9,177542,07-Jan-2019 22:12:35,5.9,-80.1,Light - Dusk,,,48,3297,,78.314299322401,,
BUM_9,177542,08-Jan-2019 00:00:00,5.9,-80.1,None,,,,,,,08-Jan-2019 11:33:02,08-Jan-2019 23:21:08
BUM_9,177542,08-Jan-2019 12:00:00,5.825,-79.975,None,,,,,,,,
BUM_9,177542,09-Jan-2019 00:00:00,5.725,-79.875,None,,,,,,,09-Jan-2019 11:32:12,09-Jan-2019 23:21:00
BUM_9,177542,09-Jan-2019 10:45:05,5.6,-79.85,Light - Dawn,,,16,4236,,76.6627935068512,,
BUM_9,177542,09-Jan-2019 11:00:05,5.6,-79.85,SST,27.6,27.6004357228677,0,4236,,64.9382907360644,,
BUM_9,177542,09-Jan-2019 12:00:00,5.6,-79.85,None,,,,,,,,
BUM_9,177542,09-Jan-2019 22:55:05,5.6,-79.625,Light - Dusk,,,80,4455,,4.37383816280585,,
BUM_9,177542,10-Jan-2019 00:00:00,5.6,-79.625,None,,,,,,,10-Jan-2019 11:31:21,10-Jan-2019 23:20:40
BUM_9,177542,10-Jan-2019 12:00:00,5.375,-79.8,None,,,,,,,,
BUM_9,177542,11-Jan-2019 00:00:00,5.15,-79.95,None,,,,,,,11-Jan-2019 11:32:15,11-Jan-2019 23:23:10
BUM_9,177542,11-Jan-2019 09:00:05,4.975,-80.1,SST,27.9,27.698710053828,0,3410,,69.4191339981615,,
BUM_9,177542,11-Jan-2019 10:56:20,4.95,-80.1,Light - Dawn,,,48,3410,,55.3072782766763,,
BUM_9,177542,11-Jan-2019 12:00:00,4.95,-80.1,None,,,,,,,,
BUM_9,177542,11-Jan-2019 23:11:20,4.75,-80.1,Light - Dusk,,,48,3410,,32.543598688516,,
BUM_9,177542,12-Jan-2019 00:00:00,4.75,-80.1,None,,,,,,,12-Jan-2019 11:32:33,12-Jan-2019 23:24:51
BUM_9,177542,12-Jan-2019 12:00:00,4.475,-80.3,None,,,,,,,,
BUM_9,177542,13-Jan-2019 00:00:00,4.25,-80.45,None,,,,,,,13-Jan-2019 11:33:29,13-Jan-2019 23:27:28
BUM_9,177542,13-Jan-2019 11:00:06,4.05,-80.6,SST,27.3,27.3041588958104,0,2192,,64.7007963348754,,
BUM_9,177542,13-Jan-2019 11:02:36,4.05,-80.6,Light - Dawn,,,112,2192,,88.6314012011984,,
BUM_9,177542,13-Jan-2019 12:00:00,4.05,-80.6,None,,,,,,,,
BUM_9,177542,13-Jan-2019 23:31:21,3.75,-80.825,Light - Dusk,,,48,2306,,91.2467253623414,,
BUM_9,177542,14-Jan-2019 00:00:00,3.75,-80.825,None,,,,,,,14-Jan-2019 11:34:31,14-Jan-2019 23:30:10
BUM_9,177542,14-Jan-2019 12:00:00,3.5,-81.05,None,,,,,,,,
BUM_9,177542,15-Jan-2019 00:00:00,3.3,-81.225,None,,,,,,,15-Jan-2019 11:35:44,15-Jan-2019 23:32:52
BUM_9,177542,15-Jan-2019 11:00:06,3.125,-81.375,SST,27.3,27.455806489918,0,2977,,55.6074228466297,,
BUM_9,177542,15-Jan-2019 11:16:21,3.125,-81.375,Light - Dawn,,,48,2977,,0.160180374463024,,
BUM_9,177542,15-Jan-2019 12:00:00,3.125,-81.375,None,,,,,,,,
BUM_9,177542,15-Jan-2019 22:55:06,3.025,-81.625,Light - Dusk,,,48,2905,,0.180510314190188,,
BUM_9,177542,16-Jan-2019 00:00:00,3.025,-81.625,None,,,,,,,16-Jan-2019 11:37:13,16-Jan-2019 23:35:17
BUM_9,177542,16-Jan-2019 12:00:00,2.65,-82.1,None,,,,,,,,
BUM_9,177542,17-Jan-2019 00:00:00,2.35,-82.55,None,,,,,,,17-Jan-2019 11:40:11,17-Jan-2019 23:40:22
BUM_9,177542,17-Jan-2019 04:00:06,2.325,-82.65,SST,27.2,27.9383315454589,0,3867,,21.1201954029744,,
BUM_9,177542,17-Jan-2019 11:16:21,2.125,-82.95,Light - Dawn,,,16,3840,,30.1783632391407,,
BUM_9,177542,17-Jan-2019 12:00:00,2.125,-82.95,None,,,,,,,,
BUM_9,177542,17-Jan-2019 23:38:51,1.825,-83.2,Light - Dusk,,,80,3856,,83.363508951372,,
BUM_9,177542,18-Jan-2019 00:00:00,1.825,-83.2,None,,,,,,,18-Jan-2019 11:42:17,18-Jan-2019 23:44:07
BUM_9,177542,18-Jan-2019 12:00:00,1.525,-83.45,None,,,,,,,,
BUM_9,177542,19-Jan-2019 00:00:00,1.25,-83.675,None,,,,,,,19-Jan-2019 11:43:38,19-Jan-2019 23:47:11
BUM_9,177542,19-Jan-2019 11:27:36,1,-83.875,Light - Dawn,,,80,3558,,57.4892443217871,,
BUM_9,177542,19-Jan-2019 12:00:00,1,-83.875,None,,,,,,,,
BUM_9,177542,19-Jan-2019 12:00:06,1,-83.875,SST,27.3,28.2499962686168,0,3558,,27.6668172207602,,
BUM_9,177542,19-Jan-2019 23:21:22,0.725,-84.1,Light - Dusk,,,48,3946,,57.8436082723969,,
BUM_9,177542,20-Jan-2019 00:00:00,0.725,-84.1,None,,,,,,,20-Jan-2019 11:44:51,20-Jan-2019 23:49:58
BUM_9,177542,20-Jan-2019 12:00:00,0.475,-84.275,None,,,,,,,,
BUM_9,177542,21-Jan-2019 00:00:00,0.225,-84.475,None,,,,,,,21-Jan-2019 11:45:54,21-Jan-2019 23:52:29
BUM_9,177542,21-Jan-2019 07:00:07,0.0749999999999993,-84.6,SST,27,27.0312857429849,0,3602,,64.7507465286895,,
BUM_9,177542,21-Jan-2019 11:27:37,0.0249999999999986,-84.625,Light - Dawn,,,48,3602,,53.3595649121788,,
BUM_9,177542,21-Jan-2019 12:00:00,0.0249999999999986,-84.625,None,,,,,,,,
BUM_9,177542,21-Jan-2019 23:56:22,-0.15,-84.8,Light - Dusk,,,80,3577,,88.9353779364558,,
BUM_9,177542,22-Jan-2019 00:00:00,-0.15,-84.8,None,,,,,,,22-Jan-2019 11:46:57,22-Jan-2019 23:54:35
BUM_9,177542,22-Jan-2019 12:00:00,-0.350000000000001,-84.975,None,,,,,,,,
BUM_9,177542,23-Jan-2019 00:00:00,-0.550000000000001,-85.2,None,,,,,,,23-Jan-2019 11:48:15,23-Jan-2019 23:57:00
BUM_9,177542,23-Jan-2019 07:00:07,-0.65,-85.375,SST,27.1,27.2042033629064,0,2848,,59.3556851156451,,
BUM_9,177542,23-Jan-2019 11:25:07,-0.700000000000001,-85.4,Light - Dawn,,,48,2848,,19.443940023946,,
BUM_9,177542,23-Jan-2019 12:00:00,-0.700000000000001,-85.4,None,,,,,,,,
BUM_9,177542,23-Jan-2019 23:38:52,-0.850000000000001,-85.425,Light - Dusk,,,80,2653,,3.68655912617536,,
BUM_9,177542,24-Jan-2019 00:00:00,-0.850000000000001,-85.425,None,,,,,,,24-Jan-2019 11:49:00,24-Jan-2019 23:58:32
BUM_9,177542,24-Jan-2019 12:00:00,-1.125,-85.7,None,,,,,,,,
BUM_9,177542,25-Jan-2019 00:00:00,-1.4,-86,None,,,,,,,25-Jan-2019 11:50:48,26-Jan-2019 00:01:48
BUM_9,177542,25-Jan-2019 11:22:37,-1.675,-86.275,Light - Dawn,,,16,2843,,82.5831842231529,,
BUM_9,177542,25-Jan-2019 12:00:00,-1.675,-86.275,None,,,,,,,,
BUM_9,177542,25-Jan-2019 13:00:07,-1.675,-86.275,SST,26.8,26.8282906920159,0,2843,,83.2191435479181,,
BUM_9,177542,25-Jan-2019 23:47:37,-1.95,-86.525,Light - Dusk,,,48,3095,,3.65391611984201,,
BUM_9,177542,26-Jan-2019 00:00:00,-1.95,-86.525,None,,,,,,,26-Jan-2019 11:52:25,27-Jan-2019 00:04:50
BUM_9,177542,26-Jan-2019 07:00:07,-2.125,-86.625,SST,26.9,26.8841839852377,0,3323,,95.052575544591,,
BUM_9,177542,26-Jan-2019 11:28:52,-2.2,-86.7,Light - Dawn,,,16,3323,,91.7325394985064,,
BUM_9,177542,26-Jan-2019 12:00:00,-2.2,-86.7,None,,,,,,,,
BUM_9,177542,26-Jan-2019 18:02:00,-2.375,-86.825,User,,,,,,58.0756640284512,,
